resion code,Time,Temperature,Humidity
108,2025-07-01 00:00,27.7,77
108,2025-07-01 01:00,27.4,79
108,2025-07-01 02:00,27.1,81
108,2025-07-01 03:00,26.9,82
108,2025-07-01 04:00,26.7,84
108,2025-07-01 05:00,26.7,84
108,2025-07-01 06:00,26.5,87
108,2025-07-01 07:00,26.4,91
108,2025-07-01 08:00,26.4,91
108,2025-07-01 09:00,27,88
108,2025-07-01 10:00,28.1,83
108,2025-07-01 11:00,29.1,78
108,2025-07-01 12:00,29.8,75
108,2025-07-01 13:00,31.3,71
108,2025-07-01 14:00,31.6,69
108,2025-07-01 15:00,31.2,69
108,2025-07-01 16:00,31.6,69
108,2025-07-01 17:00,31.2,68
108,2025-07-01 18:00,31.1,69
108,2025-07-01 19:00,30.1,71
108,2025-07-01 20:00,29.4,74
108,2025-07-01 21:00,28.6,78
108,2025-07-01 22:00,28.3,79
108,2025-07-01 23:00,28,81
108,2025-07-02 00:00,27.8,81
108,2025-07-02 01:00,27.4,82
108,2025-07-02 02:00,27.2,82
108,2025-07-02 03:00,27,83
108,2025-07-02 04:00,27,84
108,2025-07-02 05:00,26.9,84
108,2025-07-02 06:00,26.8,83
108,2025-07-02 07:00,27,82
108,2025-07-02 08:00,27.4,81
108,2025-07-02 09:00,28.2,79
108,2025-07-02 10:00,28.8,77
108,2025-07-02 11:00,29.1,75
108,2025-07-02 12:00,30.2,69
108,2025-07-02 13:00,30.6,67
108,2025-07-02 14:00,30.2,69
108,2025-07-02 15:00,30.2,69
108,2025-07-02 16:00,30.4,66
108,2025-07-02 17:00,30.6,62
108,2025-07-02 18:00,30.3,67
108,2025-07-02 19:00,29.5,67
108,2025-07-02 20:00,28.8,71
108,2025-07-02 21:00,28.3,78
108,2025-07-02 22:00,28,79
108,2025-07-02 23:00,27.8,81
108,2025-07-03 00:00,27.6,82
108,2025-07-03 01:00,27.4,84
108,2025-07-03 02:00,27.2,85
108,2025-07-03 03:00,27.1,85
108,2025-07-03 04:00,27,87
108,2025-07-03 05:00,26.9,85
108,2025-07-03 06:00,26.8,85
108,2025-07-03 07:00,26.8,84
108,2025-07-03 08:00,27,83
108,2025-07-03 09:00,27.1,81
108,2025-07-03 10:00,27.5,80
108,2025-07-03 11:00,28.2,77
108,2025-07-03 12:00,28.5,75
108,2025-07-03 13:00,28.6,75
108,2025-07-03 14:00,30,69
108,2025-07-03 15:00,31.5,61
108,2025-07-03 16:00,31.1,61
108,2025-07-03 17:00,31.5,56
108,2025-07-03 18:00,30.5,63
108,2025-07-03 19:00,29.6,70
108,2025-07-03 20:00,28.7,72
108,2025-07-03 21:00,28,74
108,2025-07-03 22:00,27.5,76
108,2025-07-03 23:00,27,79
108,2025-07-04 00:00,26.5,80
108,2025-07-04 01:00,26.3,80
108,2025-07-04 02:00,26.1,81
108,2025-07-04 03:00,26,80
108,2025-07-04 04:00,25.8,81
108,2025-07-04 05:00,25.8,82
108,2025-07-04 06:00,25.7,84
108,2025-07-04 07:00,26,82
108,2025-07-04 08:00,26.6,78
108,2025-07-04 09:00,26.8,75
108,2025-07-04 10:00,27.1,73
108,2025-07-04 11:00,27.3,75
108,2025-07-04 12:00,27,76
108,2025-07-04 13:00,27.4,74
108,2025-07-04 14:00,29.1,69
108,2025-07-04 15:00,29.5,67
108,2025-07-04 16:00,28.9,71
108,2025-07-04 17:00,28.6,74
108,2025-07-04 18:00,28.4,75
108,2025-07-04 19:00,28.1,76
108,2025-07-04 20:00,27.7,77
108,2025-07-04 21:00,27.4,78
108,2025-07-04 22:00,27.1,79
108,2025-07-04 23:00,26.9,81
108,2025-07-05 00:00,26.7,81
108,2025-07-05 01:00,26.6,81
108,2025-07-05 02:00,26.5,82
108,2025-07-05 03:00,26.3,81
108,2025-07-05 04:00,26.2,83
108,2025-07-05 05:00,26.1,83
108,2025-07-05 06:00,26,81
108,2025-07-05 07:00,26.2,82
108,2025-07-05 08:00,26.4,81
108,2025-07-05 09:00,27.2,77
108,2025-07-05 10:00,27.7,73
108,2025-07-05 11:00,28.2,71
108,2025-07-05 12:00,29.2,68
108,2025-07-05 13:00,30.3,66
108,2025-07-05 14:00,31.1,64
108,2025-07-05 15:00,32.2,61
108,2025-07-05 16:00,32,60
108,2025-07-05 17:00,31.2,61
108,2025-07-05 18:00,30.7,65
108,2025-07-05 19:00,30.1,68
108,2025-07-05 20:00,29.2,71
108,2025-07-05 21:00,28.7,72
108,2025-07-05 22:00,28,76
108,2025-07-05 23:00,27.4,79
108,2025-07-06 00:00,27.1,78
108,2025-07-06 01:00,26.8,79
108,2025-07-06 02:00,26.6,80
108,2025-07-06 03:00,26.6,81
108,2025-07-06 04:00,26.5,82
108,2025-07-06 05:00,26.5,82
108,2025-07-06 06:00,26.4,83
108,2025-07-06 07:00,26.4,82
108,2025-07-06 08:00,26.4,83
108,2025-07-06 09:00,26.6,82
108,2025-07-06 10:00,27.4,79
108,2025-07-06 11:00,28.6,76
108,2025-07-06 12:00,30.6,68
108,2025-07-06 13:00,31.5,63
108,2025-07-06 14:00,32.6,61
108,2025-07-06 15:00,32.7,60
108,2025-07-06 16:00,32.3,62
108,2025-07-06 17:00,31.9,62
108,2025-07-06 18:00,32,67
108,2025-07-06 19:00,31.4,67
108,2025-07-06 20:00,30.2,72
108,2025-07-06 21:00,29.5,74
108,2025-07-06 22:00,28.8,77
108,2025-07-06 23:00,28.4,79
108,2025-07-07 00:00,28.2,79
108,2025-07-07 01:00,27.7,79
108,2025-07-07 02:00,27.3,81
108,2025-07-07 03:00,27.2,82
108,2025-07-07 04:00,27,81
108,2025-07-07 05:00,27,82
108,2025-07-07 06:00,26.7,85
108,2025-07-07 07:00,26.8,84
108,2025-07-07 08:00,27.2,84
108,2025-07-07 09:00,27.5,83
108,2025-07-07 10:00,28,82
108,2025-07-07 11:00,28.3,81
108,2025-07-07 12:00,28.8,79
108,2025-07-07 13:00,30.7,74
108,2025-07-07 14:00,32.3,70
108,2025-07-07 15:00,32.8,66
108,2025-07-07 16:00,33,67
108,2025-07-07 17:00,32.8,69
108,2025-07-07 18:00,32.2,72
108,2025-07-07 19:00,30.9,75
108,2025-07-07 20:00,29.7,81
108,2025-07-07 21:00,29.1,81
108,2025-07-07 22:00,28.8,82
108,2025-07-07 23:00,28.6,83
108,2025-07-08 00:00,28.4,84
108,2025-07-08 01:00,28.2,85
108,2025-07-08 02:00,27.9,87
108,2025-07-08 03:00,27.7,87
108,2025-07-08 04:00,27.4,88
108,2025-07-08 05:00,27,88
108,2025-07-08 06:00,27,88
108,2025-07-08 07:00,27.7,85
108,2025-07-08 08:00,29.5,77
108,2025-07-08 09:00,31.1,72
108,2025-07-08 10:00,32.7,65
108,2025-07-08 11:00,34.4,60
108,2025-07-08 12:00,35.3,56
108,2025-07-08 13:00,35.2,55
108,2025-07-08 14:00,36.7,51
108,2025-07-08 15:00,37.4,48
108,2025-07-08 16:00,36.6,49
108,2025-07-08 17:00,37.2,49
108,2025-07-08 18:00,36,57
108,2025-07-08 19:00,27.9,80
108,2025-07-08 20:00,27.2,81
108,2025-07-08 21:00,27.4,87
108,2025-07-08 22:00,27.8,84
108,2025-07-08 23:00,28.1,84
108,2025-07-09 00:00,28.2,85
108,2025-07-09 01:00,28.3,81
108,2025-07-09 02:00,28.3,79
108,2025-07-09 03:00,28,82
108,2025-07-09 04:00,27.8,81
108,2025-07-09 05:00,27.6,82
108,2025-07-09 06:00,27.5,80
108,2025-07-09 07:00,27.9,77
108,2025-07-09 08:00,29.7,71
108,2025-07-09 09:00,31.3,63
108,2025-07-09 10:00,32.3,62
108,2025-07-09 11:00,33.6,57
108,2025-07-09 12:00,33.8,55
108,2025-07-09 13:00,34,53
108,2025-07-09 14:00,35.4,48
108,2025-07-09 15:00,35.4,48
108,2025-07-09 16:00,35.5,46
108,2025-07-09 17:00,35.4,47
108,2025-07-09 18:00,35.3,48
108,2025-07-09 19:00,34.4,51
108,2025-07-09 20:00,33.5,53
108,2025-07-09 21:00,32.9,54
108,2025-07-09 22:00,32.1,54
108,2025-07-09 23:00,31.3,58
108,2025-07-10 00:00,30.9,59
108,2025-07-10 01:00,30.1,62
108,2025-07-10 02:00,29.3,64
108,2025-07-10 03:00,28.7,65
108,2025-07-10 04:00,28.2,64
108,2025-07-10 05:00,27.8,63
108,2025-07-10 06:00,27.3,64
108,2025-07-10 07:00,27.6,63
108,2025-07-10 08:00,29.4,55
108,2025-07-10 09:00,31,49
108,2025-07-10 10:00,32.1,43
108,2025-07-10 11:00,33.4,42
108,2025-07-10 12:00,34.1,42
108,2025-07-10 13:00,34.5,40
108,2025-07-10 14:00,35.4,39
108,2025-07-10 15:00,35.7,37
108,2025-07-10 16:00,36.1,36
108,2025-07-10 17:00,36,35
108,2025-07-10 18:00,35.5,34
108,2025-07-10 19:00,33.9,34
108,2025-07-10 20:00,32.2,35
108,2025-07-10 21:00,31,39
108,2025-07-10 22:00,29.9,40
108,2025-07-10 23:00,28.9,42
108,2025-07-11 00:00,28,43
108,2025-07-11 01:00,27.1,45
108,2025-07-11 02:00,26.4,49
108,2025-07-11 03:00,25.8,50
108,2025-07-11 04:00,25.3,53
108,2025-07-11 05:00,24.8,56
108,2025-07-11 06:00,24.6,58
108,2025-07-11 07:00,25.3,57
108,2025-07-11 08:00,27.1,52
108,2025-07-11 09:00,28.8,49
108,2025-07-11 10:00,30.2,47
108,2025-07-11 11:00,31.4,45
108,2025-07-11 12:00,32.5,44
108,2025-07-11 13:00,33.5,40
108,2025-07-11 14:00,34.3,41
108,2025-07-11 15:00,35,38
108,2025-07-11 16:00,35.7,37
108,2025-07-11 17:00,36,35
108,2025-07-11 18:00,35.6,38
108,2025-07-11 19:00,34.2,39
108,2025-07-11 20:00,32.5,43
108,2025-07-11 21:00,30.9,47
108,2025-07-11 22:00,29.8,50
108,2025-07-11 23:00,28.8,51
108,2025-07-12 00:00,28,53
108,2025-07-12 01:00,27.2,53
108,2025-07-12 02:00,26.6,54
108,2025-07-12 03:00,26,55
108,2025-07-12 04:00,25.4,56
108,2025-07-12 05:00,24.8,56
108,2025-07-12 06:00,24.4,58
108,2025-07-12 07:00,25.1,56
108,2025-07-12 08:00,27.3,50
108,2025-07-12 09:00,29.1,46
108,2025-07-12 10:00,30.6,40
108,2025-07-12 11:00,32.2,37
108,2025-07-12 12:00,33.3,37
108,2025-07-12 13:00,34.3,32
108,2025-07-12 14:00,35.2,30
108,2025-07-12 15:00,35.9,29
108,2025-07-12 16:00,36.2,28
108,2025-07-12 17:00,36,29
108,2025-07-12 18:00,34.9,38
108,2025-07-12 19:00,32.8,48
108,2025-07-12 20:00,31.4,51
108,2025-07-12 21:00,30.6,53
108,2025-07-12 22:00,29.7,57
108,2025-07-12 23:00,28.8,60
108,2025-07-13 00:00,28.2,64
108,2025-07-13 01:00,27.7,66
108,2025-07-13 02:00,27.3,66
108,2025-07-13 03:00,27,69
108,2025-07-13 04:00,26.7,67
108,2025-07-13 05:00,26,67
108,2025-07-13 06:00,25.7,69
108,2025-07-13 07:00,26.4,66
108,2025-07-13 08:00,27.8,64
108,2025-07-13 09:00,29.3,60
108,2025-07-13 10:00,30.1,58
108,2025-07-13 11:00,30.8,58
108,2025-07-13 12:00,30.6,58
108,2025-07-13 13:00,30.7,58
108,2025-07-13 14:00,28.2,69
108,2025-07-13 15:00,28.1,71
108,2025-07-13 16:00,28.3,67
108,2025-07-13 17:00,28.3,65
108,2025-07-13 18:00,28.2,69
108,2025-07-13 19:00,28.1,68
108,2025-07-13 20:00,27.8,67
108,2025-07-13 21:00,27,70
108,2025-07-13 22:00,26.5,67
108,2025-07-13 23:00,25.9,67
108,2025-07-14 00:00,25.6,68
108,2025-07-14 01:00,25.3,64
108,2025-07-14 02:00,25.1,66
108,2025-07-14 03:00,24.7,67
108,2025-07-14 04:00,24.3,70
108,2025-07-14 05:00,23.9,73
108,2025-07-14 06:00,23.6,74
108,2025-07-14 07:00,24,75
108,2025-07-14 08:00,25.1,75
108,2025-07-14 09:00,25.6,74
108,2025-07-14 10:00,26.1,70
108,2025-07-14 11:00,27.7,62
108,2025-07-14 12:00,27.9,62
108,2025-07-14 13:00,25.8,73
108,2025-07-14 14:00,25.6,71
108,2025-07-14 15:00,24.8,77
108,2025-07-14 16:00,23.2,88
108,2025-07-14 17:00,23.2,85
108,2025-07-14 18:00,23.1,87
108,2025-07-14 19:00,23,89
108,2025-07-14 20:00,22.7,92
108,2025-07-14 21:00,22.5,93
108,2025-07-14 22:00,22.1,93
108,2025-07-14 23:00,21.9,95
108,2025-07-15 00:00,21.7,92
108,2025-07-15 01:00,21.6,94
108,2025-07-15 02:00,21.5,95
108,2025-07-15 03:00,21.6,93
108,2025-07-15 04:00,21.6,93
108,2025-07-15 05:00,21.6,94
108,2025-07-15 06:00,21.5,93
108,2025-07-15 07:00,21.6,93
108,2025-07-15 08:00,22,92
108,2025-07-15 09:00,22.5,89
108,2025-07-15 10:00,22.8,89
108,2025-07-15 11:00,23,85
108,2025-07-15 12:00,23.8,83
108,2025-07-15 13:00,24.2,85
108,2025-07-15 14:00,24.4,81
108,2025-07-15 15:00,25.7,77
108,2025-07-15 16:00,25.5,75
108,2025-07-15 17:00,25.4,78
108,2025-07-15 18:00,25,82
108,2025-07-15 19:00,25,75
108,2025-07-15 20:00,24.4,73
108,2025-07-15 21:00,24.2,75
108,2025-07-15 22:00,24.2,75
108,2025-07-15 23:00,24.1,79
108,2025-07-16 00:00,24.1,81
108,2025-07-16 01:00,24.1,82
108,2025-07-16 02:00,24.1,84
108,2025-07-16 03:00,24.2,85
108,2025-07-16 04:00,24.3,87
108,2025-07-16 05:00,24.2,87
108,2025-07-16 06:00,24.1,86
108,2025-07-16 07:00,24.3,88
108,2025-07-16 08:00,24.4,90
108,2025-07-16 09:00,24.6,85
108,2025-07-16 10:00,24.6,84
108,2025-07-16 11:00,23.2,81
108,2025-07-16 12:00,23.3,85
108,2025-07-16 13:00,23.5,78
108,2025-07-16 14:00,23.6,80
108,2025-07-16 15:00,23,89
108,2025-07-16 16:00,22.7,93
108,2025-07-16 17:00,22.7,94
108,2025-07-16 18:00,22.6,95
108,2025-07-16 19:00,22.5,96
108,2025-07-16 20:00,22.4,98
108,2025-07-16 21:00,22.3,98
108,2025-07-16 22:00,22.3,96
108,2025-07-16 23:00,22.4,95
108,2025-07-17 00:00,22.5,98
108,2025-07-17 01:00,22.6,97
108,2025-07-17 02:00,22.8,96
108,2025-07-17 03:00,22.9,97
108,2025-07-17 04:00,22.8,94
108,2025-07-17 05:00,22.6,96
108,2025-07-17 06:00,22.7,98
108,2025-07-17 07:00,22.6,99
108,2025-07-17 08:00,22.6,98
108,2025-07-17 09:00,22.3,98
108,2025-07-17 10:00,22,97
108,2025-07-17 11:00,22.7,96
108,2025-07-17 12:00,23.9,91
108,2025-07-17 13:00,24.3,87
108,2025-07-17 14:00,23.8,90
108,2025-07-17 15:00,24,89
108,2025-07-17 16:00,24.2,87
108,2025-07-17 17:00,24.1,91
108,2025-07-17 18:00,23.8,94
108,2025-07-17 19:00,23.7,92
108,2025-07-17 20:00,23.5,94
108,2025-07-17 21:00,23.3,94
108,2025-07-17 22:00,23.2,96
108,2025-07-17 23:00,23.3,96
108,2025-07-18 00:00,23.4,93
108,2025-07-18 01:00,23.5,92
108,2025-07-18 02:00,23.5,91
108,2025-07-18 03:00,23.4,91
108,2025-07-18 04:00,23.4,92
108,2025-07-18 05:00,23.2,95
108,2025-07-18 06:00,23.1,94
108,2025-07-18 07:00,23.1,94
108,2025-07-18 08:00,23.4,93
108,2025-07-18 09:00,23,96
108,2025-07-18 10:00,23.2,97
108,2025-07-18 11:00,23.9,96
108,2025-07-18 12:00,24.2,93
108,2025-07-18 13:00,24.7,94
108,2025-07-18 14:00,25.4,90
108,2025-07-18 15:00,25.9,87
108,2025-07-18 16:00,26.9,82
108,2025-07-18 17:00,27,83
108,2025-07-18 18:00,27,81
108,2025-07-18 19:00,26.9,81
108,2025-07-18 20:00,26.3,85
108,2025-07-18 21:00,25.8,86
108,2025-07-18 22:00,25.5,86
108,2025-07-18 23:00,25.4,88
108,2025-07-19 00:00,25.3,88
108,2025-07-19 01:00,25.1,92
108,2025-07-19 02:00,24.8,96
108,2025-07-19 03:00,22.6,92
108,2025-07-19 04:00,22,96
108,2025-07-19 05:00,21.9,96
108,2025-07-19 06:00,22,97
108,2025-07-19 07:00,22.1,97
108,2025-07-19 08:00,22,98
108,2025-07-19 09:00,22.2,96
108,2025-07-19 10:00,22.5,98
108,2025-07-19 11:00,22.9,99
108,2025-07-19 12:00,23.2,98
108,2025-07-19 13:00,23.7,98
108,2025-07-19 14:00,24.1,96
108,2025-07-19 15:00,24.8,96
108,2025-07-19 16:00,25.4,95
108,2025-07-19 17:00,25.6,94
108,2025-07-19 18:00,25.6,92
108,2025-07-19 19:00,25.5,92
108,2025-07-19 20:00,25.4,93
108,2025-07-19 21:00,25.2,94
108,2025-07-19 22:00,25.1,94
108,2025-07-19 23:00,25.2,98
108,2025-07-20 00:00,25.3,98
108,2025-07-20 01:00,25.5,99
108,2025-07-20 02:00,25.6,95
108,2025-07-20 03:00,25.5,98
108,2025-07-20 04:00,25.4,95
108,2025-07-20 05:00,25.2,96
108,2025-07-20 06:00,25,98
108,2025-07-20 07:00,25,95
108,2025-07-20 08:00,25.3,95
108,2025-07-20 09:00,26.1,92
108,2025-07-20 10:00,26.2,89
108,2025-07-20 11:00,28,83
108,2025-07-20 12:00,28.6,79
108,2025-07-20 13:00,28.7,76
108,2025-07-20 14:00,29.3,76
108,2025-07-20 15:00,30,73
108,2025-07-20 16:00,30.6,67
108,2025-07-20 17:00,31.3,65
108,2025-07-20 18:00,31.1,64
108,2025-07-20 19:00,30.4,66
108,2025-07-20 20:00,29.1,72
108,2025-07-20 21:00,28.2,77
108,2025-07-20 22:00,27.6,79
108,2025-07-20 23:00,27.5,79
108,2025-07-21 00:00,27.3,81
108,2025-07-21 01:00,26.9,83
108,2025-07-21 02:00,26.5,85
108,2025-07-21 03:00,26.1,86
108,2025-07-21 04:00,25.8,88
108,2025-07-21 05:00,25.7,88
108,2025-07-21 06:00,25.9,90
108,2025-07-21 07:00,26.1,88
108,2025-07-21 08:00,26.6,85
108,2025-07-21 09:00,27.1,83
108,2025-07-21 10:00,28,81
108,2025-07-21 11:00,29.2,77
108,2025-07-21 12:00,30.5,68
108,2025-07-21 13:00,30.8,70
108,2025-07-21 14:00,30.8,68
108,2025-07-21 15:00,31.6,64
108,2025-07-21 16:00,31.3,65
108,2025-07-21 17:00,31.1,66
108,2025-07-21 18:00,31,65
108,2025-07-21 19:00,29.8,70
108,2025-07-21 20:00,28.8,76
108,2025-07-21 21:00,28.2,79
108,2025-07-21 22:00,27.9,81
108,2025-07-21 23:00,27.7,81
108,2025-07-22 00:00,27.4,84
108,2025-07-22 01:00,27.2,85
108,2025-07-22 02:00,27,87
108,2025-07-22 03:00,26.9,86
108,2025-07-22 04:00,26.8,86
108,2025-07-22 05:00,26.7,87
108,2025-07-22 06:00,26.7,88
108,2025-07-22 07:00,26.8,86
108,2025-07-22 08:00,27.4,83
108,2025-07-22 09:00,28.3,78
108,2025-07-22 10:00,29.2,76
108,2025-07-22 11:00,29.6,72
108,2025-07-22 12:00,30.4,68
108,2025-07-22 13:00,31.3,68
108,2025-07-22 14:00,31.9,59
108,2025-07-22 15:00,32,59
108,2025-07-22 16:00,31.7,66
108,2025-07-22 17:00,30.2,69
108,2025-07-22 18:00,30.6,66
108,2025-07-22 19:00,30,68
108,2025-07-22 20:00,28.9,74
108,2025-07-22 21:00,28.2,80
108,2025-07-22 22:00,27.6,82
108,2025-07-22 23:00,27.3,82
108,2025-07-23 00:00,27.3,80
108,2025-07-23 01:00,27.1,82
108,2025-07-23 02:00,26.5,84
108,2025-07-23 03:00,26.3,85
108,2025-07-23 04:00,26,86
108,2025-07-23 05:00,25.7,87
108,2025-07-23 06:00,25.5,87
108,2025-07-23 07:00,25.9,86
108,2025-07-23 08:00,26.8,86
108,2025-07-23 09:00,28.2,77
108,2025-07-23 10:00,29.5,73
108,2025-07-23 11:00,30.7,68
108,2025-07-23 12:00,31.6,60
108,2025-07-23 13:00,32.1,57
108,2025-07-23 14:00,33.1,56
108,2025-07-23 15:00,32.5,55
108,2025-07-23 16:00,32,61
108,2025-07-23 17:00,31.7,63
108,2025-07-23 18:00,31.3,64
108,2025-07-23 19:00,30.9,64
108,2025-07-23 20:00,29.8,68
108,2025-07-23 21:00,29,65
108,2025-07-23 22:00,28.2,70
